"movement","habitat_cover","metapop_cap","alpha","mean_distance","edge_density","num_patches","mean_patch_size","mean_dispersal"
"result_final_concave_100",39.81,929617.507196346,0.639982510710741,26.333896231016,17748,195,20.4153846153846,1.56254269962696
"result_final_concave_100",8.52,57.6331632910973,0.502177983324451,25.2562385025488,5772,544,1.56617647058824,1.99132585100592
"result_final_concave_100",2.08,12.5499716910389,0.500112829291285,26.492266270171,1520,169,1.23076923076923,1.99954878465548
"result_final_concave_100",13.08,188.419089179064,0.505726133292863,24.8596157091965,8416,681,1.92070484581498,1.97735480563134
"result_final_concave_100",43.54,950121.719387488,0.711589863999888,24.7910339571853,18368,137,31.7810218978102,1.40530388442992
"result_final_concave_100",5.09,27.0851891825913,0.500720073161463,25.3466814644877,3730,397,1.28211586901763,1.99712384943181
"result_final_concave_100",13.03,113.376941918057,0.505675337175182,25.6919995681167,8480,677,1.92466765140325,1.97755343494945
"result_final_concave_100",31.42,11728.8649555813,0.558628757897231,25.2458135189346,15822,440,7.14090909090909,1.79009760214308
"result_final_concave_100",5.7,33.3453587561927,0.50091508289823,25.4721335647327,3988,409,1.39364303178484,1.99634635518286
"result_final_concave_100",22.66,706.716803856939,0.522423542262495,25.3929323990682,13210,691,3.27930535455861,1.91415569763421
"result_final_concave_100",30.62,10706.9864559448,0.553948748112741,25.1052742937568,15832,476,6.4327731092437,1.80522115702386
"result_final_concave_100",6.71,83.6831417317184,0.501296700578856,25.1398718732836,4742,465,1.44301075268817,1.99482661434891
"result_final_concave_100",41.23,463450.036746085,0.663204812814746,26.000948989577,18338,158,26.0949367088608,1.50782982975627
"result_final_concave_100",30.54,6765.71951598111,0.553500321153957,25.1168576618342,15876,471,6.48407643312102,1.80668368523286
"result_final_concave_100",4.13,29.016720542847,0.500464384621645,25.614134037227,3036,333,1.24024024024024,1.99814418513719
"result_final_concave_100",5.94,81.1139400345307,0.500999009948512,25.9652304697259,4162,420,1.41428571428571,1.99601192845226
"result_final_concave_100",22.21,1280.33813022357,0.521245241986971,25.209349285645,13190,669,3.31988041853513,1.91848273988657
"result_final_concave_100",19.74,593.194371392475,0.515594604101681,24.8434878613583,11762,692,2.85260115606936,1.93950827267151
"result_final_concave_100",41.62,574644.017927431,0.670352866407706,25.8494425055673,18294,150,27.7466666666667,1.49175165813613
"result_final_concave_100",19.16,359.335143728948,0.514449442977157,25.2092112802911,11440,708,2.70621468926554,1.94382560551125
"result_final_concave_100",16.27,391.416673004313,0.509621226448652,25.0978197643729,10230,727,2.23796423658872,1.96224165733559
"result_final_concave_100",43.82,761604.088883849,0.718591562610053,25.8709322398426,18474,108,40.5740740740741,1.39161110710488
"result_final_concave_100",13.45,125.223147271267,0.506111198286726,25.6357043930709,8864,696,1.93247126436782,1.97585037316932
"result_final_concave_100",23.83,1471.4102343537,0.525728327562862,24.7992500808364,13616,648,3.67746913580247,1.9021231072629
"result_final_concave_100",9.9,76.1411555983525,0.503036619756711,25.5082251469996,6782,612,1.61764705882353,1.98792684414037
"result_final_concave_100",24.24,1059.24725926456,0.526973943609418,25.1554524773655,13538,663,3.65610859728507,1.89762703095085
"result_final_concave_100",40.01,439335.919298901,0.643010297973658,26.352964537796,18024,193,20.7305699481865,1.55518504626028
"result_final_concave_100",25.86,3203.09249185211,0.532385301029771,24.6283792912016,14474,597,4.33165829145729,1.87833886109504
"result_final_concave_100",19.58,492.978852103395,0.515272285197343,25.1562012424556,11918,708,2.76553672316384,1.94072149565935
"result_final_concave_100",10.84,115.628844027584,0.503722889405432,25.3254796300132,7298,610,1.77704918032787,1.98521850214182
"result_final_concave_100",23.08,1139.57405153569,0.52356876304434,25.2645749491019,13138,643,3.58942457231726,1.90996879604774
"result_final_concave_100",5.96,47.6841635336623,0.501006190877052,25.287945787032,4200,420,1.41904761904762,1.99598331958617
"result_final_concave_100",27.21,2447.36536994689,0.53755860630472,25.4576993144532,14446,576,4.72395833333333,1.86026228260801
"result_final_concave_100",12.48,135.175152826822,0.505135616054456,25.0354415203689,8072,644,1.93788819875776,1.9796663870405
"result_final_concave_100",38.42,291043.126439398,0.620831131610824,26.0567799942347,17792,236,16.2796610169492,1.61074396737383
"result_final_concave_100",35.16,65098.5469227961,0.586181449730193,26.2545123976861,16770,324,10.8518518518519,1.70595640728699
"result_final_concave_100",31.29,15221.7105425704,0.557843358411996,25.3160975190425,15964,462,6.77272727272727,1.79261791849003
"result_final_concave_100",6.02,42.7278670904426,0.501027907470561,25.693969928843,4226,441,1.36507936507937,1.99589680552626
"result_final_concave_100",41.63,883652.95176372,0.670540985282019,24.3374948451704,18078,154,27.0324675324675,1.49133315032103
"result_final_concave_100",38.67,609335.656906435,0.624048231061484,25.8206876599092,17962,231,16.7402597402597,1.60244024456096
"result_final_concave_100",34.89,68492.3989787122,0.583821772376373,25.1407905934011,16696,339,10.2920353982301,1.71285150248787
"result_final_concave_100",27.22,3744.89802002655,0.537599400397551,25.082599427115,14618,552,4.93115942028986,1.86012112227154
"result_final_concave_100",29.15,6477.50844664697,0.546232217566961,25.069790048609,15302,504,5.78373015873016,1.83072321228913
"result_final_concave_100",20.3,858.70320666446,0.516762405742229,24.9751927424472,12232,672,3.02083333333333,1.93512528947166
"result_final_concave_100",29.85,12685.3687359708,0.549772107041402,24.9671261902521,15772,474,6.29746835443038,1.81893549562108
"result_final_concave_100",9.54,75.2987352567969,0.502796053306653,25.7656333052165,6322,577,1.65337954939341,1.98887798228222
"result_final_concave_100",33.34,16175.2901674014,0.571477567467976,25.4813975032334,16538,393,8.48346055979644,1.749849962494
"result_final_concave_100",33.97,14633.5725674521,0.576260035919562,24.6386779281918,16766,363,9.35812672176309,1.73532769525525
"result_final_concave_100",24.6,3001.74260379502,0.528107338859803,24.8283685750626,13974,626,3.9297124600639,1.89355444701644
"result_final_concave_100",28.88,7625.44937939156,0.544928329659434,24.8696441642366,15246,514,5.61867704280156,1.83510371102375
"result_final_concave_100",32.81,25213.1765988821,0.567682906502777,25.1407096511509,16542,393,8.34860050890585,1.7615467870268
"result_final_concave_100",2.21,16.6943239150404,0.500127716374788,25.2277801467558,1602,179,1.23463687150838,1.9994892649593
"result_final_concave_100",35.71,87785.8737160052,0.591200605915653,25.3268699021945,17308,284,12.5739436619718,1.69147323259454
"result_final_concave_100",40.45,1286770.73357864,0.649939678741762,25.9972516588003,18196,183,22.103825136612,1.53860432392115
"result_final_concave_100",39.46,259060.535325702,0.634857690461728,25.0100637643833,17660,205,19.2487804878049,1.5751561570794
"result_final_concave_100",30.72,8816.34599532596,0.554514157946728,25.3316631531567,15604,456,6.73684210526316,1.80338046498728
"result_final_concave_100",7.59,34.0163245974557,0.501692204980327,24.9431623714733,5298,510,1.48823529411765,1.99325401127014
"result_final_concave_100",34.21,50646.0750936216,0.578164135319763,25.7641604990783,16936,375,9.12266666666667,1.72961264615097
"result_final_concave_100",3.45,14.7647809107378,0.500319411826033,25.5104306478634,2488,276,1.25,1.99872316836612
"result_final_concave_100",21.9,820.269474352258,0.52046185837242,25.5159542307145,12388,632,3.46518987341772,1.9213703826966
"result_final_concave_100",11.54,165.614986079878,0.504291104185508,25.14465101536,7628,631,1.82884310618067,1.98298163838349
"result_final_concave_100",13.4,207.092472252787,0.506058209555479,25.1562012794476,8556,658,2.03647416413374,1.97605726202604
"result_final_concave_100",39.23,287692.359473228,0.631605504429465,25.0316329187606,17604,201,19.5174129353234,1.58326675905605
"result_final_concave_100",13.1,159.546799350793,0.505746533695964,25.2774391629029,8486,694,1.88760806916427,1.97727504465935
"result_final_concave_100",28.75,6971.98858057063,0.544312280113922,24.9662428985527,15276,507,5.67061143984221,1.83718067097568
"result_final_concave_100",1.37,21.2640012946099,0.500048239741869,25.7435666890572,980,115,1.19130434782609,1.99980705964731
"result_final_concave_100",12.14,201.34458976504,0.504819041965317,25.06960007053,8098,654,1.85626911314985,1.98090784394124
"result_final_concave_100",3.43,20.0950472646846,0.500315586061925,24.7501490792063,2442,270,1.27037037037037,1.99873845200623
"result_final_concave_100",6.25,33.4680509458126,0.501113585746102,25.4182593554018,4460,449,1.39198218262806,1.99555555555556
"result_final_concave_100",21.36,1220.25651685974,0.519150438217816,24.9294676550573,12370,657,3.25114155251142,1.92622393507532
"result_final_convex_100",4.34,83.5113764720399,0.611515874211358,25.3900572556952,2886,307,1.41368078175896,1.63528052528424
"result_final_convex_100",16.91,149.634025232222,0.884437574488185,25.5501184954682,10688,695,2.43309352517986,1.13066204879263
"result_final_convex_100",10.22,72.7430076566814,0.757374108236866,25.3778703089636,6980,614,1.66449511400651,1.32035144735533
"result_final_convex_100",21.05,637.952190038772,0.935005083767857,25.6072340638329,12596,675,3.11851851851852,1.06951290143817
"result_final_convex_100",26.71,1389.38566238727,0.974529272485457,25.448933701363,14286,586,4.5580204778157,1.02613644169926
"result_final_convex_100",19.9,332.202228340245,0.923040440118957,25.3039121540756,11766,691,2.87988422575977,1.08337615183049
"result_final_convex_100",28.91,2695.46554020013,0.983154363803489,24.8945852990121,15428,541,5.34380776340111,1.01713427394183
"result_final_convex_100",7.57,25.4342279143041,0.694023307542736,25.5210287618936,5290,526,1.43916349809886,1.44087379938378
"result_final_convex_100",13.32,306.088178121952,0.822982321898752,25.5337206183779,8592,649,2.05238828967643,1.21509292896212
"result_final_convex_100",24.86,1130.34849314504,0.964718897150535,25.0755391121673,13954,590,4.2135593220339,1.0365713815223
"result_final_convex_100",41.44,592959.227537749,0.999155989440419,26.1561578513125,18106,177,23.4124293785311,1.00084472351515
"result_final_convex_100",11.63,123.826804304107,0.788524769047913,25.0196278039676,7670,634,1.83438485804416,1.2681909804906
"result_final_convex_100",12.51,161.440380138461,0.806882018271439,25.6054944362893,7884,635,1.97007874015748,1.2393385617172
"result_final_convex_100",10.05,79.6715156442155,0.753484919681083,25.3226634243538,6752,604,1.66390728476821,1.32716657477797
"result_final_convex_100",6.54,42.1012512211592,0.668135237004432,25.2583104533282,4414,429,1.52447552447552,1.49670297959957
"result_final_convex_100",0.96,15.9465688104981,0.524213292025948,24.4037832848603,708,83,1.1566265060241,1.90762045757226
"result_final_convex_100",34.14,32192.946459788,0.994424163573541,25.4315975593877,16544,350,9.75428571428571,1.0056071007028
"result_final_convex_100",19.63,317.162140926925,0.920007732767175,25.1867472123249,11504,674,2.91246290801187,1.08694738574884
"result_final_convex_100",38.89,298852.409877066,0.998280382575112,24.0204661271278,17814,222,17.518018018018,1.00172257960279
"result_final_convex_100",8.76,38.2144480249686,0.72314256109081,25.3665750719357,6166,584,1.5,1.38285319355504
"result_final_convex_100",45.25,499923.920501279,0.999742655785429,26.1491416752233,18352,121,37.396694214876,1.00025741045766
"result_final_convex_100",23.7,540.405889675916,0.957146057332049,25.307051708733,13376,637,3.72056514913658,1.0447726262253
"result_final_convex_100",11.33,78.5555970942018,0.782069936080878,25.3147655531184,7598,641,1.76755070202808,1.27865802515209
"result_final_convex_100",34.56,72142.3418893232,0.994939275481214,25.5830348310078,16928,355,9.73521126760563,1.00508646572057
"result_final_convex_100",12.62,58.1238521630165,0.809114223149566,25.4792194228608,8466,677,1.86410635155096,1.23591944300199
"result_final_convex_100",26.48,4456.21687588594,0.973448003678311,25.142665346955,14384,599,4.42070116861436,1.02727623480798
"result_final_convex_100",22.08,1342.9451326752,0.9444686106388,25.0144289278101,12724,660,3.34545454545455,1.0587964372089
"result_final_convex_100",28.88,5127.77636721629,0.983055809477094,25.5297461843625,15554,495,5.83434343434343,1.01723624473764
"result_final_convex_100",20.69,305.803609058886,0.931422527523545,25.1905221813573,12202,703,2.94310099573257,1.07362659850926
"result_final_convex_100",1.23,4.83298999296622,0.531092377594908,24.9796181225148,960,113,1.08849557522124,1.88291160292787
"result_final_convex_100",28.7,3212.02886931626,0.982454282274165,24.6503023805255,15404,484,5.9297520661157,1.01785906788988
"result_final_convex_100",26.89,4161.95498323288,0.975349961418021,25.6292362066568,14418,568,4.73415492957746,1.02527301948743
"result_final_convex_100",13.25,232.238320137733,0.821622063520315,25.2247101140586,8752,671,1.97466467958271,1.21710460855373
"result_final_convex_100",3.94,64.6012685060982,0.601125948157621,25.6264120209315,2744,298,1.32214765100671,1.6635448911578
"result_final_convex_100",14.31,101.138763735289,0.841572036258198,25.3539284324832,9168,708,2.02118644067797,1.18825240967631
"result_final_convex_100",9.8,50.959511598247,0.747716974187091,25.3800740618827,6552,590,1.66101694915254,1.33740443847378
"result_final_convex_100",19.23,214.29839051914,0.915353992215156,25.1058606100353,11664,724,2.6560773480663,1.09247352227088
"result_final_convex_100",1.55,8.6573077002861,0.53927859487757,26.2504395172533,1022,114,1.35964912280702,1.85432911578296
"result_final_convex_100",29.87,3160.29761127374,0.986063800262819,25.0103902156866,15790,488,6.12090163934426,1.01413316231005
"result_final_convex_100",2.28,10.9258411687922,0.558066359221181,24.9969456893599,1662,193,1.18134715025907,1.79190159642586
"result_final_convex_100",38.84,565400.861928721,0.998257263375863,24.8207880893115,17734,203,19.1330049261084,1.00174577905724
"result_final_convex_100",30.78,8480.03865602767,0.988418419489152,25.1451936980322,16006,475,6.48,1.01171728519268
"result_final_convex_100",6.1,20.4556695532955,0.65692611366518,25.2902023343416,4244,437,1.39588100686499,1.52224120673284
"result_final_convex_100",13.49,97.1978829127796,0.8262608882434,25.244344314659,8688,689,1.95791001451379,1.21027149442589
"result_final_convex_100",33.86,24098.342855016,0.994056182112505,24.6295394039599,16752,351,9.64672364672365,1.00597935810314
"result_final_convex_100",37.41,116861.806914638,0.99746997176689,24.8988465179283,17362,266,14.0639097744361,1.00253644551187
"result_final_convex_100",35.37,64804.2771680733,0.995817642856655,25.3712495029945,17120,302,11.7119205298013,1.00419992272014
"result_final_convex_100",34.28,25712.3865403666,0.994600670927873,25.0757809485461,16772,369,9.289972899729,1.00542864008637
"result_final_convex_100",17.79,195.877461083114,0.896966909986606,25.2472929454612,11172,718,2.47771587743733,1.11486832888287
"result_final_convex_100",12.29,105.788320317462,0.802375348363751,25.313475142033,8128,667,1.84257871064468,1.24629950563568
"result_final_convex_100",27.12,1891.36015360764,0.97636675687265,25.3885077207448,14886,586,4.62798634812287,1.02420529269457
"result_final_convex_100",26.76,2849.67617055877,0.974759466819411,25.5287924087452,14666,550,4.86545454545455,1.02589411443517
"result_final_convex_100",15.74,138.675085368318,0.86622970241196,25.0260528205167,10158,729,2.15912208504801,1.15442820445381
"result_final_convex_100",32.12,9392.04845041462,0.991267028319116,25.2402496825049,16366,408,7.87254901960784,1.00880990836111
"result_final_convex_100",11.31,57.4086676790277,0.781636172793524,25.3516310599507,7266,634,1.78391167192429,1.27936760708765
"result_final_convex_100",36.66,246457.40748017,0.996944677909518,24.5745453410315,17116,279,13.1397849462366,1.00306468569238
"result_final_convex_100",26.67,2838.09868568168,0.974343874773827,24.2551212204926,14568,566,4.71201413427562,1.02633169447709
"result_final_convex_100",40.6,993225.668992148,0.998925704478353,27.0099611855493,17958,185,21.9459459459459,1.0010754508737
"result_final_convex_100",8.22,58.4960751790414,0.71004825371562,24.9491083783227,5548,514,1.59922178988327,1.40835498822381
"result_final_convex_100",29.49,2716.04089702716,0.984967349096817,24.8309291440091,15768,506,5.82806324110672,1.01526208043035
"result_final_convex_100",3.17,8.14110938698704,0.581120861320881,25.8585159161213,2382,275,1.15272727272727,1.72081242743035
"result_final_convex_100",5.08,24.3232570732076,0.630691844925285,24.7121764791378,3528,366,1.3879781420765,1.58556037793459
"result_final_convex_100",26.69,1950.98766916396,0.97443671200511,25.1925139073845,14444,549,4.8615664845173,1.02623391306993
"result_final_convex_100",14.89,109.450990084115,0.851889612592329,25.2021464462227,9554,720,2.06805555555556,1.17386100877198
"result_final_convex_100",25.22,1174.70255265822,0.966835808470088,24.8073671495702,14034,628,4.01592356687898,1.03430178241163
"result_final_convex_100",33.91,15315.1355934565,0.994123385995983,25.3985725805314,16542,356,9.5252808988764,1.00591135274233
"result_final_convex_100",42.4,938040.796614496,0.999364910646715,26.2418938142422,18180,129,32.8682170542636,1.00063549294809
"result_final_convex_100",9.59,52.159698320534,0.742828462683636,24.9729994938747,6502,608,1.57730263157895,1.34620582036837
"result_final_convex_100",2.17,13.9612068960382,0.555226704432038,25.3460459456896,1540,186,1.16666666666667,1.80106610870408
"result_final_convex_100",34.53,23653.6221523008,0.994903896049614,24.3577035064018,16616,332,10.4006024096386,1.00512220725099
"result_final_convex_100",25.77,1472.83708943125,0.969869998753534,25.5533439521222,14238,579,4.45077720207254,1.03106602048232
"result_final_convex_100",16.07,190.062298164747,0.871545046617966,25.3419911006787,9894,703,2.28591749644381,1.1473876237155
"result_final_convex_100",22.98,673.814185504418,0.951829497438106,25.2294919895552,13308,647,3.55177743431221,1.05060833131516
"result_final_convex_100",5.89,35.8393666021493,0.651550547740434,24.6018757009375,3970,396,1.48737373737374,1.53480033662466
"result_final_convex_100",13.97,149.836758842885,0.835325489890445,25.3189147561653,9200,691,2.02170767004342,1.19713813609489
"result_final_convex_100",38.5,85771.7672616292,0.998092706712632,25.1006413702367,17614,258,14.922480620155,1.0019109380066
"result_final_convex_100",3.76,16.5600620770944,0.596448405323732,25.0840496092884,2666,292,1.28767123287671,1.67659095250198
"result_final_convex_100",34.73,17963.5898410448,0.995135780245096,25.9174876828689,17026,343,10.1253644314869,1.00488799604181
"result_final_convex_100",1.9,7.5055587279141,0.548268801585122,24.6572666603303,1418,164,1.15853658536585,1.82392285884015
"result_final_convex_100",18.91,276.654606194142,0.911490821733839,24.9265536461238,11582,709,2.66713681241185,1.09710375151973
"result_final_convex_100",4.63,37.1502544142307,0.619040131642038,25.9096295241025,3124,338,1.3698224852071,1.61540415376212
"result_final_convex_100",10.85,121.715555451399,0.771543700082138,25.4103039257796,7088,621,1.74718196457327,1.29610286480667
"result_final_convex_100",33.8,16212.4196701744,0.993974664971686,24.9590542709882,16756,382,8.84816753926702,1.00606185976429
"result_final_convex_100",29.69,16030.2585021784,0.985553145909298,25.0563487326365,15470,512,5.798828125,1.01465862510882
"result_final_convex_100",39.59,411663.716368146,0.998576979030661,24.876348113726,18290,198,19.9949494949495,1.00142504884373
"result_final_convex_100",35.14,35799.0339705518,0.995582796363858,25.4518646484325,16782,332,10.5843373493976,1.0044368018936
"result_final_convex_100",33.16,16572.856080162,0.993043511015163,24.9056308358184,16590,399,8.31077694235589,1.00700522072565
"result_final_convex_100",29.27,4647.05572214854,0.984300011431894,24.8501724300108,15122,540,5.42037037037037,1.01595040981994
"result_final_convex_100",22.7,574.954618983031,0.9496267657137,24.6653836155518,13082,651,3.48694316436252,1.05304529748426
"result_final_convex_100",17.31,619.784476624533,0.89025605049245,25.3776477512216,10764,725,2.38758620689655,1.12327234332959
"result_final_convex_100",10.14,68.8966421487573,0.75554727960006,25.3867617485482,6794,598,1.69565217391304,1.32354390916388
"result_final_convex_100",1.87,7.81386581983316,0.547496851801819,26.7497275626555,1360,154,1.21428571428571,1.82649452085247
"result_final_convex_100",4,13.9932771883834,0.602684967520551,25.9667467231271,2926,314,1.27388535031847,1.65924165010122
"result_final_convex_100",39.26,426245.346351647,0.99844327620828,26.179108566541,18000,220,17.8454545454545,1.00155915095911
"result_final_convex_100",12.73,88.754796747852,0.811332212083593,25.3759478537245,8438,695,1.83165467625899,1.23254073375429
"result_final_convex_100",2.51,22.4950214189865,0.564011987436852,25.4594717236181,1838,211,1.18957345971564,1.77301196122531
"result_final_convex_100",29.1,3725.10311855961,0.983767446106143,24.7998924803462,15706,518,5.61776061776062,1.01650039748531
"result_final_convex_100",36.14,66260.6693467847,0.996526984813513,24.8684224580779,17386,284,12.7253521126761,1.0034851190579
"result_final_convex_100",7.73,37.0020799900792,0.697992647178087,25.2474330795677,5400,514,1.50389105058366,1.43267984848107
"result_final_convex_100",38.16,298705.844291825,0.997914713819592,24.7662227094196,17486,243,15.7037037037037,1.00208964368551
"result_final_convex_100",1.21,1.70578291156618,0.530581899813799,25.9226882986406,956,118,1.02542372881356,1.88472316969527
"result_final_convex_100",39.65,651753.811733471,0.998600174291865,25.7178075907587,17854,195,20.3333333333333,1.00140178796697
"result_final_convex_100",17.97,273.218539575745,0.899407671435595,25.3158949165809,11260,720,2.49583333333333,1.11184286254068
"result_final_convex_100",37.16,108211.614121427,0.997304384309243,24.6222248651881,17306,284,13.0845070422535,1.00270290167492
"result_final_convex_100",13.07,96.1186435220668,0.818096953795792,25.2466891781791,8506,664,1.9683734939759,1.22234900809766
"result_final_convex_100",13.77,259.777773635585,0.831583338847403,25.351380985814,8716,707,1.94766619519095,1.20252529516287
"result_final_convex_100",38.08,368864.269010524,0.997870782508088,25.1343757913942,17714,257,14.8171206225681,1.00213376073259
"result_final_convex_100",10.61,148.932179333413,0.76619192638322,25.565842076612,7070,609,1.74220032840722,1.30515601322042
"result_final_convex_100",35.39,40628.8970989063,0.995837543452687,25.2351722676889,17024,341,10.3782991202346,1.00417985501218
"result_final_convex_100",29.11,2102.10821961027,0.983799187802591,25.4299940238398,15570,546,5.33150183150183,1.01646760070375
"result_final_convex_100",12.67,137.370303850852,0.810124167915023,25.3340092596632,8308,677,1.87149187592319,1.23437867873224
"result_final_convex_100",2.97,6.61600902913857,0.575930430597987,25.460207316603,2242,259,1.14671814671815,1.73632082430807
"result_final_convex_100",37.68,261475.424882671,0.997638776971437,25.2291106732047,17306,234,16.1025641025641,1.00236681159861
"result_final_convex_100",43.4,383242.278804544,0.999532593155409,25.031631017842,18332,130,33.3846153846154,1.00046762541591
"result_final_convex_100",21.33,517.748737487118,0.937691563896517,25.3711006394816,12328,651,3.27649769585253,1.06644875404932
"result_final_convex_100",2.9,11.9867698556454,0.574114818833442,25.6335927513255,2132,239,1.21338912133891,1.74181185922343
"result_final_convex_100",12.36,96.39624783564,0.803815366804605,25.6061287353915,8076,639,1.93427230046948,1.24406678610199
"result_final_convex_100",37.08,272447.448633567,0.997249439348172,25.7693319454186,17642,263,14.0988593155894,1.00275814710272
"result_final_convex_100",25.82,882.804115136537,0.970134217970662,25.1587542579465,14226,572,4.51398601398601,1.03078520629013
"result_final_convex_100",25.38,1054.27724152556,0.967742996383225,25.6066188138991,13918,602,4.21594684385382,1.03333220052982
"result_final_convex_100",28.68,5309.12158968812,0.98238635613636,25.1328835445561,15416,508,5.64566929133858,1.01792944675343
"result_final_convex_100",19.87,226.333899544144,0.922707753223684,25.1590743878208,12210,723,2.74827109266943,1.08376676852045
"result_final_convex_100",3.72,11.461951456886,0.595408915054008,25.2274699943316,2738,312,1.19230769230769,1.6795180164699
"result_final_convex_100",18.5,277.571629724026,0.906356449570296,25.5560024076665,11216,705,2.6241134751773,1.10331867829053
"result_final_convex_100",31.51,9610.3419201213,0.99005479814291,25.1525570467042,16218,428,7.36214953271028,1.01004510242842
"result_final_convex_100",27.13,2349.05041412805,0.97641016686058,24.8051070484485,14842,558,4.86200716845878,1.02415975779448
"result_final_convex_100",4.75,66.5352451873874,0.62215051416643,25.6635646412395,3254,355,1.33802816901408,1.60732809381315
"result_final_convex_100",35.5,74608.333950018,0.995945537392676,25.8074419343201,17158,308,11.525974025974,1.00407096819565
"result_final_convex_100",26.68,1782.56251091138,0.974390328020681,25.233247459155,14800,579,4.60794473229706,1.02628276496888
"result_final_convex_100",9.02,40.3425842311678,0.729369322283585,25.2508258854637,6156,578,1.56055363321799,1.37104751934054
"result_final_convex_100",39.81,765357.426142733,0.998660413678837,26.333896231016,17748,195,20.4153846153846,1.00134138321978
"result_final_convex_100",8.52,43.2576568031819,0.717349003335496,25.2562385025488,5772,544,1.56617647058824,1.3940215924888
"result_final_convex_100",2.08,11.4019257390914,0.552905409621479,26.492266270171,1520,169,1.23076923076923,1.80862762888249
"result_final_convex_100",13.08,108.300020215741,0.818293820600492,24.8596157091965,8416,681,1.92070484581498,1.22205493286771
"result_final_convex_100",43.54,822052.664868765,0.999552619100674,24.7910339571853,18368,137,31.7810218978102,1.00044758113858
"result_final_convex_100",5.09,22.1588800339064,0.630950352555885,25.3466814644877,3730,397,1.28211586901763,1.58491075557554
"result_final_convex_100",13.03,74.1874413585518,0.817308282378884,25.6919995681167,8480,677,1.92466765140325,1.22352852841448
"result_final_convex_100",31.42,8499.66132121624,0.989864350962329,25.2458135189346,15822,440,7.14090909090909,1.01023943233011
"result_final_convex_100",5.7,25.9682463283604,0.646674265848187,25.4721335647327,3988,409,1.39364303178484,1.54637358065948
"result_final_convex_100",22.66,446.579034588152,0.949305742848076,25.3929323990682,13210,691,3.27930535455861,1.05340140153354
"result_final_convex_100",30.62,7901.4664100471,0.98803076307605,25.1052742937568,15832,476,6.4327731092437,1.0121142350737
"result_final_convex_100",6.71,65.7797002885964,0.67244425635243,25.1398718732836,4742,465,1.44301075268817,1.48711211457786
"result_final_convex_100",41.23,388431.656985714,0.999102933006966,26.000948989577,18338,158,26.0949367088608,1.00089787244477
"result_final_convex_100",30.54,4835.5349227519,0.987832847225687,25.1168576618342,15876,471,6.48407643312102,1.01231701578712
"result_final_convex_100",4.13,22.3820421047036,0.60606233316463,25.614134037227,3036,333,1.24024024024024,1.64999529797269
"result_final_convex_100",5.94,62.4082342491859,0.652831828766856,25.9652304697259,4162,420,1.41428571428571,1.53178805924478
"result_final_convex_100",22.21,956.922961444989,0.945582802198278,25.209349285645,13190,669,3.31988041853513,1.05754884466512
"result_final_convex_100",19.74,418.574317765803,0.921253764503846,24.8434878613583,11762,692,2.85260115606936,1.08547724691097
"result_final_convex_100",41.62,486851.954645821,0.999199243258267,25.8494425055673,18294,150,27.7466666666667,1.00080139846696
"result_final_convex_100",19.16,194.272394492069,0.914519636568239,25.2092112802911,11440,708,2.70621468926554,1.09347023291105
"result_final_convex_100",16.27,292.417545349036,0.874697692632136,25.0978197643729,10230,727,2.23796423658872,1.14325212976246
"result_final_convex_100",43.82,661650.00700232,0.999590403051435,25.8709322398426,18474,108,40.5740740740741,1.00040976478697
"result_final_convex_100",13.45,82.6233174732779,0.825492646342451,25.6357043930709,8864,696,1.93247126436782,1.21139782944251
"result_final_convex_100",23.83,982.590180705124,0.958054228172068,24.7992500808364,13616,648,3.67746913580247,1.04378225218834
"result_final_convex_100",9.9,56.4169769572429,0.750030992196205,25.5082251469996,6782,612,1.61764705882353,1.33327823837232
"result_final_convex_100",24.24,767.14194905541,0.960818320716133,25.1554524773655,13538,663,3.65610859728507,1.04077948810829
"result_final_convex_100",40.01,364993.661181009,0.998732503597487,26.352964537796,18024,193,20.7305699481865,1.00126910498852
"result_final_convex_100",25.86,2398.9836623011,0.970344228910725,24.6283792912016,14474,597,4.33165829145729,1.03056211415053
"result_final_convex_100",19.58,347.863141157453,0.919436566353221,25.1562012424556,11918,708,2.76553672316384,1.08762261214639
"result_final_convex_100",10.84,72.2398397578418,0.771321869921217,25.3254796300132,7298,610,1.77704918032787,1.29647562061496
"result_final_convex_100",23.08,742.192197571599,0.952597544237793,25.2645749491019,13138,643,3.58942457231726,1.04976126177203
"result_final_convex_100",5.96,40.91760081425,0.653344104033442,25.287945787032,4200,420,1.41904761904762,1.53058701199944
"result_final_convex_100",27.21,1643.37618610677,0.976755079466588,25.4576993144532,14446,576,4.72395833333333,1.02379810560709
"result_final_convex_100",12.48,79.8212181827998,0.806270780466404,25.0354415203689,8072,644,1.93788819875776,1.24027811031615
"result_final_convex_100",38.42,232246.68939971,0.998052067905801,26.0567799942347,17792,236,16.2796610169492,1.00195173393938
"result_final_convex_100",35.16,43557.5332462296,0.995603661041711,26.2545123976861,16770,324,10.8518518518519,1.00441575210128
"result_final_convex_100",31.29,11453.7181410552,0.989583785268108,25.3160975190425,15964,462,6.77272727272727,1.01052585429042
"result_final_convex_100",6.02,29.2388310502021,0.654880100457417,25.693969928843,4226,441,1.36507936507937,1.52699707824612
"result_final_convex_100",41.63,748251.169924588,0.999201587826383,24.3374948451704,18078,154,27.0324675324675,1.00079905014498
